Pump_ID,ZCR,RMS,Spectral_Centroid,Spectral_Bandwidth,Spectral_Rolloff,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Actual_Failure,Failure_Probability,Predicted_Failure,Economic_Optimization,Maintenance_Hours,Failure_Cost,Maintenance_Cost,Risk_Weight,Expected_Failure_Loss,Expected_Net_Benefit,Benefit_Per_Hour,Condition_Severity,Condition_Severity_Normalized,Expected_Failure_Loss_Check,Expected_Net_Benefit_Check,Benefit_Per_Hour_Check,High_Risk,MILP_Selected,Maintenance_Decision,Risk_Level
566,0.1639610997404153,0.008848149,2193.024482541717,2034.1193762066864,4631.065295527156,-286.9193,68.4105,2.8056672,26.25502,-8.493093,-5.584868,0.55231565,13.341811,-0.2911295,0.28557298,3.8523195,-6.760711,-10.612383,0,0.725,1,0,6.0,78588.0784549226,7715.2847072953555,1000.0,56976.35687981888,49261.07217252352,8210.178695420587,5.615571752002972,0.5717615690984518,56976.35687981888,49261.07217252352,8210.178695420587,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
502,0.0949262430111821,0.009869117,1722.22614114189,2041.3154586743951,4058.1319888178914,-312.63535,85.95603,17.849846,33.666344,11.507493,5.046542,0.531625,8.858931,4.5611124,-6.118293,2.7354484,2.0397632,-10.037746,1,0.715,1,0,6.0,75178.08221641871,7510.684932985122,1000.0,53752.32878473938,46241.643851754256,7706.940641959042,5.147681650412216,0.5035616443283741,53752.32878473938,46241.643851754256,7706.940641959042,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
750,0.0471012005790734,0.010031738,856.7829738008792,1236.5455608990144,1550.144768370607,-375.05106,157.42271,2.1390765,21.077847,4.0480824,11.516065,1.7687151,1.4234276,0.10541958,-2.424077,-3.750445,0.6799406,-0.17979707,1,0.705,1,0,8.0,83956.89491301404,8037.413694780842,1000.0,59189.61091367489,51152.19721889405,6394.024652361756,6.352234171050291,0.6791378982602808,59189.61091367489,51152.19721889405,6394.024652361756,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
322,0.1374410318490415,0.009291578,1843.41878139426,1925.6212633633472,4035.4682507987222,-275.70215,91.59554,-4.184295,12.705066,0.10718923,2.0371118,-1.6777079,3.6455,-5.916953,-5.3237696,0.39586782,1.4025649,-0.8215225,1,0.705,1,0,2.0,59473.58065081304,6568.414839048782,1000.0,41928.87435882319,35360.459519774406,17680.229759887203,2.9928461846149563,0.18947161301626078,41928.87435882319,35360.459519774406,17680.229759887203,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
276,0.2103478184904153,0.0080928495,2287.4773483338167,1927.6683570798032,4481.903953674121,-262.32108,63.92325,-21.616602,18.838312,3.2393594,1.2765437,-7.5323544,1.1389097,2.693647,1.6917167,0.19613487,2.1308508,-3.3191733,1,0.685,1,0,6.0,78403.0141413522,7704.180848481134,1000.0,53706.06468682626,46001.88383834513,7666.980639724188,5.590178832357037,0.5680602828270442,53706.06468682626,46001.88383834513,7666.980639724188,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
830,0.0595531524560702,0.010929339,1011.963651994026,1371.6844914899975,1939.6465654952076,-330.1055,143.99628,-2.505645,19.496466,1.1508094,13.255493,3.7194831,4.2224317,-1.3042437,0.98115516,-3.0196025,0.33211032,1.3352846,0,0.68,1,0,6.0,72229.31587609797,7333.758952565879,1000.0,49115.93479574662,41782.17584318075,6963.695973863458,4.7430775142078305,0.4445863175219595,49115.93479574662,41782.17584318075,6963.695973863458,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
353,0.1390727960263578,0.009714854,1817.1134675498035,1865.494718129795,3943.64017571885,-268.3033,91.19626,-6.31771,21.433464,-1.083443,2.70634,-6.111421,6.063422,-1.7527367,-2.245336,3.816064,0.26153657,-6.2888885,1,0.67,1,0,2.0,58318.07248444725,6499.084349066835,1000.0,39073.10856457966,32574.02421551283,16287.012107756414,2.8342973782423595,0.16636144968894506,39073.10856457966,32574.02421551283,16287.012107756414,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
286,0.2064103684105431,0.0070956433,2429.2305315043136,2019.6710019705115,4800.8686102236425,-300.61328,54.811546,-13.008936,24.10298,2.5769851,1.911948,-3.1924162,7.9437103,4.8211355,1.9680679,11.56756,9.063358,-3.8696785,1,0.66,1,0,8.0,83389.4794703896,8003.368768223376,1000.0,55037.056450457145,47033.687682233765,5879.210960279221,6.274378346432083,0.6677895894077921,55037.056450457145,47033.687682233765,5879.210960279221,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
753,0.0842698557308306,0.010343034,1446.8597363881956,1864.6579773479623,3260.483226837061,-324.50714,111.68868,16.696608,4.4701157,1.5222559,3.1418648,0.088382185,3.2835872,6.0457945,5.8463917,2.5449634,-6.494221,-6.2818623,1,0.66,1,0,4.0,70062.47201808682,7203.748321085209,1000.0,46241.2315319373,39037.48321085209,9759.370802713023,4.44576199772475,0.40124944036173643,46241.2315319373,39037.48321085209,9759.370802713023,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
507,0.145487532448083,0.008774494,2100.121991499222,2057.8607602176353,4619.184305111821,-287.85593,75.981445,0.940199,12.622326,-4.3267045,2.4365351,1.1047184,7.222533,-8.234601,-2.1524634,6.50839,4.1607037,4.875367,1,0.66,1,0,4.0,69441.89596523043,7166.513757913825,1000.0,45831.651337052084,38665.13757913826,9666.284394784565,4.3606119353472135,0.3888379193046085,45831.651337052084,38665.13757913826,9666.284394784565,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
667,0.0475068016174121,0.0100550745,991.4211507177788,1451.5834216701028,2000.4742412140577,-358.05966,137.40776,10.103295,24.716295,5.6308713,12.608993,1.0944922,6.3598666,0.036241625,2.4737608,-4.8952427,-0.013237383,-2.518143,1,0.655,1,0,6.0,75970.89606024345,7558.253763614607,1000.0,49760.93691945946,42202.683155844854,7033.780525974143,5.256464688276349,0.5194179212048691,49760.93691945946,42202.683155844854,7033.780525974143,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
693,0.0964488069089456,0.009436222,1505.1133669090257,1812.352896474891,3240.29053514377,-322.3926,108.01605,6.1204224,5.916024,-0.51084805,5.056548,7.771918,11.306639,-2.2200136,-6.2943716,-7.1539373,-7.309954,3.786934,1,0.635,1,0,6.0,72830.09425036983,7369.80565502219,1000.0,46247.109848984845,38877.30419396266,6479.550698993776,4.82551111087799,0.45660188500739674,46247.109848984845,38877.30419396266,6479.550698993776,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
432,0.1976946260982428,0.008702494,2358.2761596862224,2046.0681501139188,4669.4788338658145,-267.47943,58.294724,-6.1018057,30.094173,5.3528543,9.192957,-1.7482002,5.659658,2.6632013,3.7166116,7.070924,3.4696252,-1.5097284,1,0.61,1,0,6.0,74794.31641622765,7487.658984973658,1000.0,45624.533013898865,38136.87402892521,6356.145671487535,5.0950246365390175,0.49588632832455287,45624.533013898865,38136.87402892521,6356.145671487535,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
495,0.14740477735623,0.009110129,2129.5429377946225,2023.73716560021,4489.092452076678,-287.40176,69.69398,1.0467561,26.523615,-4.709541,-2.376096,-0.92178434,2.057021,0.8863432,9.320015,2.79797,-9.593312,-9.764843,1,0.585,1,0,6.0,75723.56765540042,7543.4140593240245,1000.0,44298.287078409245,36754.87301908522,6125.812169847537,5.222528430176821,0.5144713531080083,44298.287078409245,36754.87301908522,6125.812169847537,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
116,0.0882759459864217,0.009551116,1484.4795401567685,1872.9204843558125,3325.079872204473,-332.83862,111.02328,14.65613,-1.7439075,-3.9706361,0.8171069,1.4560467,6.3787446,7.373427,7.6175027,5.9928637,-4.877087,-7.2306294,0,0.58,1,0,6.0,75138.56941917025,7508.314165150216,1000.0,43580.37026311874,36072.056097968525,6012.009349661421,5.142260047153549,0.502771388383405,43580.37026311874,36072.056097968525,6012.009349661421,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
500,0.1689109924121405,0.009421154,1938.8874887151817,1867.3296733413529,4026.807108626198,-264.121,85.61665,-10.5492325,19.822819,-4.8322015,-4.468762,-3.830504,5.064214,-8.331403,-3.029309,5.0248656,-3.3998215,-1.7303123,1,0.57,1,0,4.0,69059.41470260205,7143.5648821561235,1000.0,39363.86638048317,32220.301498327044,8055.075374581761,4.308131174574801,0.3811882940520411,39363.86638048317,32220.301498327044,8055.075374581761,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
568,0.2630135533146965,0.0075376253,2569.5655986496504,1962.2909835698424,4795.776757188499,-264.79724,49.721542,-15.909805,21.141071,-13.612829,1.3442677,-1.8571769,-0.879852,-8.622024,-2.5439668,2.0532675,3.8116515,-0.5986622,0,0.555,1,0,8.0,91063.1803320974,8463.790819925844,1000.0,50540.06508431406,42076.274264388216,5259.534283048527,7.327297008106859,0.821263606641948,50540.06508431406,42076.274264388216,5259.534283048527,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
23,0.0696994184305111,0.009574265,1237.4142665124996,1639.5267454618318,2581.1451677316295,-327.3752,123.94376,2.981532,14.806706,4.394369,16.701452,8.346844,2.6233635,-2.5081954,-0.20604023,5.0930886,1.6420478,-3.5288854,0,0.555,1,0,4.0,64852.07796346137,6891.124677807682,1000.0,35992.903269721064,29101.778591913382,7275.4446479783455,3.730836926541626,0.2970415592692274,35992.903269721064,29101.778591913382,7275.4446479783455,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
407,0.1435749675519169,0.009373729,1789.2993666806567,1806.2821798870784,3767.696685303514,-274.11966,92.558846,-10.242781,22.707169,-3.8581395,1.8544444,-3.3661158,4.398627,-0.72840226,-0.48728412,4.9105725,-0.19771127,-4.877453,1,0.55,1,0,2.0,56240.143876430535,6374.408632585832,1000.0,30932.079132036797,24557.670499450964,12278.835249725482,2.549182041009657,0.12480287752861065,30932.079132036797,24557.670499450964,12278.835249725482,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
115,0.0973832493011182,0.009072227,1527.2969969622332,1860.685619578295,3301.642372204473,-322.99994,109.82705,7.440584,0.03658076,0.20660464,1.4399887,4.045901,8.959975,3.5955744,-2.6703005,-1.7094376,2.3295603,8.434359,0,0.55,1,0,4.0,69785.07219557966,7187.104331734779,1000.0,38381.789707568816,31194.685375834037,7798.671343958509,4.407699600567654,0.39570144391159306,38381.789707568816,31194.685375834037,7798.671343958509,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
638,0.0348926093250798,0.010702409,780.5355724829243,1214.6993997060154,1551.093250798722,-381.66113,153.64417,2.012109,36.26216,5.7954335,17.26952,3.563563,6.5211964,3.2742884,6.527719,1.6996132,1.8289261,2.7304714,1,0.545,1,0,8.0,91255.72517909983,8475.34351074599,1000.0,49734.37022260941,41259.02671186342,5157.378338982928,7.35371634165553,0.8251145035819968,49734.37022260941,41259.02671186342,5157.378338982928,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
144,0.1007029377995207,0.008841575,1494.4683262705837,1770.7498869216472,3030.2515974440894,-324.51422,112.93076,1.3486938,-1.5263662,-0.010116431,2.7226694,1.4226829,1.8719755,-3.8560312,2.1350927,10.502307,6.407651,0.902602,0,0.525,1,0,4.0,63335.133386717665,6800.1080032030595,1000.0,33250.94502802678,26450.83702482372,6612.70925620593,3.522694951455002,0.2667026677343533,33250.94502802678,26450.83702482372,6612.70925620593,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
643,0.1680857502995207,0.008459408,2034.284370347507,1864.37213067377,4043.0061900958463,-268.56012,79.91606,-18.351587,14.573591,-6.862982,-4.3795385,-1.2399628,2.7146153,-2.6849225,-1.6307343,-5.737679,-2.2369468,2.908276,1,0.505,1,0,6.0,71395.64502723805,7283.738701634283,1000.0,36054.80073875521,28771.06203712093,4795.177006186822,4.628688432553751,0.42791290054476094,36054.80073875521,28771.06203712093,4795.177006186822,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
676,0.0968575279552715,0.010219015,1700.3754268037724,1955.0382670068968,3892.74660543131,-311.83563,94.193016,15.667019,19.65176,-5.36878,-2.5008078,8.79361,2.4654534,-13.982946,13.648968,7.611921,-2.21315,6.49122,1,0.505,1,0,8.0,85290.5394889207,8117.432369335242,1000.0,43071.72244190495,34954.29007256971,4369.286259071214,6.535225310178557,0.7058107897784139,43071.72244190495,34954.29007256971,4369.286259071214,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
761,0.0519559330071884,0.010081844,970.8008781522042,1410.623218504354,1888.9526757188496,-355.23303,141.66095,5.5114036,22.810534,4.579911,15.599745,2.538483,-0.45958307,4.069741,3.7431414,-0.2622291,4.277343,1.7011003,1,0.485,1,1,6.0,78200.45247529796,7692.027148517878,1000.0,37927.21945051951,30235.19230200163,5039.198717000271,5.562385077795567,0.5640090495059593,37927.21945051951,30235.19230200163,5039.198717000271,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
621,0.1268096046325878,0.009481416,1957.9668695474777,2048.527633782038,4333.266773162939,-286.83447,80.51824,6.9581823,21.08972,0.7830958,7.026711,2.9346404,-5.746956,-7.1740603,-0.021362329,3.512335,-0.55250186,4.2524447,0,0.47,1,1,4.0,65520.0156011536,6931.200936069217,1000.0,30794.407332542192,23863.206396472975,5965.801599118244,3.8224855347210966,0.3104003120230721,30794.407332542192,23863.206396472975,5965.801599118244,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
784,0.1014766997803514,0.009283561,1746.2404720287825,1960.5102136593755,3977.1116214057506,-292.6107,91.598976,4.305949,21.653877,8.618041,10.070585,2.825957,4.9019895,1.2460738,2.6639066,-2.6619806,-3.2887895,-3.812432,0,0.465,1,1,2.0,57283.40080576876,6437.004048346125,1000.0,26636.781374682476,20199.77732633635,10099.888663168174,2.692328706434568,0.14566801611537508,26636.781374682476,20199.77732633635,10099.888663168174,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
701,0.074778791433706,0.010107767,1207.1841439704097,1425.4633201377994,2488.2438099041533,-318.90735,130.14272,-16.247828,31.144669,-1.0376312,8.946777,-1.495572,6.457149,-1.9616212,1.6044103,-3.3777082,4.230668,4.0722775,1,0.46,1,0,4.0,70223.69237316443,7213.421542389866,1000.0,32302.89849165564,25089.476949265772,6272.369237316443,4.467883256236418,0.4044738474632887,32302.89849165564,25089.476949265772,6272.369237316443,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
154,0.2172726762180511,0.007189274,2331.390233956958,1980.83666799472,4730.406349840256,-279.834,67.033646,-8.2186985,15.218617,-5.0494623,9.157149,-5.383655,5.0763736,-6.0070105,5.71126,-5.7285237,-1.8041937,-3.4915273,1,0.445,1,0,6.0,78283.90118982195,7697.0340713893165,1000.0,34836.33602947077,27139.30195808145,4523.216993013575,5.57383518647175,0.565678023796439,34836.33602947077,27139.30195808145,4523.216993013575,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
690,0.053442616813099,0.009776036,947.17772036105,1364.7206534919585,1775.9335063897763,-365.89832,146.00325,3.1847832,19.594942,5.784738,15.206381,2.9396985,-0.4915028,3.6140277,3.1530313,0.8143352,1.4507594,2.0856588,1,0.44,1,0,6.0,79717.19204458111,7783.031522674867,1000.0,35075.56449961569,27292.532976940824,4548.755496156804,5.770498923536926,0.5943438408916222,35075.56449961569,27292.532976940824,4548.755496156804,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
744,0.0897860298522364,0.010060481,1521.8969788831166,1843.7314441960168,3382.5379392971245,-318.4258,104.484955,12.897522,14.205153,-3.676768,2.1379466,4.3457727,4.883843,-0.4638631,8.784871,-5.1866937,-11.189123,-4.4114103,1,0.435,1,0,6.0,71679.75779124872,7300.785467474924,1000.0,31180.694639193192,23879.909171718267,3979.9848619530444,4.667671921308129,0.43359515582497443,31180.694639193192,23879.909171718267,3979.9848619530444,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
797,0.0312000798722044,0.00953173,672.459576398446,1113.9201222232778,1194.1144169329073,-416.19855,167.22182,7.8559384,24.574167,7.7850423,16.372835,8.1427965,6.3080935,3.4664521,5.184716,1.4819958,-2.3173523,0.025285056,0,0.415,1,0,8.0,100000.0,9000.0,1000.0,41500.0,32500.0,4062.5,8.553529874612249,1.0,41500.0,32500.0,4062.5,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
771,0.0603518745007987,0.010038477,995.225751213694,1266.738796846094,1952.2264376996804,-334.90076,150.195,-12.614523,28.428577,-5.049643,13.244357,-4.3356366,3.4114246,-3.1168463,3.247754,-3.015258,0.22978678,1.086849,0,0.385,0,0,6.0,78380.85737395895,7702.851442437537,1000.0,30176.630088974194,22473.77864653666,3745.6297744227763,5.587138672948795,0.5676171474791788,30176.630088974194,22473.77864653666,3745.6297744227763,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
9,0.0852198981629393,0.009343025,1555.1897880725865,1848.956812763204,3544.803314696486,-307.34775,100.6869,1.4821453,18.669498,8.325135,17.993166,7.384276,4.0922027,-1.5879937,2.5060163,3.9362216,2.928847,-3.3308902,1,0.385,0,0,2.0,59292.1496951363,6557.5289817081775,1000.0,22827.477632627477,16269.9486509193,8134.97432545965,2.9679518028192318,0.18584299390272588,22827.477632627477,16269.9486509193,8134.97432545965,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
97,0.0738817891373802,0.009310239,1260.5238052913016,1614.1769315875754,2581.5195686900956,-327.8779,123.40495,-3.6072004,14.654128,5.508666,19.318933,8.84284,1.916955,-1.2010783,-0.5217481,4.5666037,-1.4757458,-4.7543154,0,0.37,0,0,4.0,66704.7910753995,7002.287464523969,1000.0,24680.772697897813,17678.485233373845,4419.621308343461,3.9850501471824753,0.33409582150798983,24680.772697897813,17678.485233373845,4419.621308343461,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
542,0.1926183731030351,0.008211401,2301.3750611539376,1857.020431634041,4394.19428913738,-281.80493,57.872124,-26.371176,16.267834,-7.066823,10.850832,-3.007685,-4.376785,-9.291914,-0.6448722,10.1691065,12.628752,2.5807211,0,0.35,0,0,8.0,86915.66257824311,8214.939754694586,1000.0,30420.481902385087,22205.542147690503,2775.692768461313,6.758210602295525,0.7383132515648623,30420.481902385087,22205.542147690503,2775.692768461313,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
579,0.1743850464257188,0.008368632,1948.7902059967053,1736.8114796760374,3791.9828274760384,-272.04587,82.755394,-19.828798,34.04304,-11.052892,4.402496,-2.7506573,4.0446963,0.32103682,3.017626,0.2426546,1.6672636,-0.81839836,0,0.34,0,0,4.0,70370.46280055254,7222.227768033153,1000.0,23925.957352187866,16703.729584154713,4175.932396038678,4.488021821025942,0.40740925601105094,23925.957352187866,16703.729584154713,4175.932396038678,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
601,0.1214541109225239,0.009237317,1891.5642491557564,1918.5057975010984,4099.640575079872,-297.71375,83.41414,-1.819576,19.373959,-7.2558155,4.7326803,0.2705631,7.674184,5.6120462,3.0398839,-3.2469163,-8.85287,-4.686214,0,0.335,0,0,4.0,66979.54656294224,7018.772793776534,1000.0,22438.14809858565,15419.375304809117,3854.843826202279,4.022749711635777,0.33959093125884476,22438.14809858565,15419.375304809117,3854.843826202279,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
581,0.0855755790734824,0.0094596725,1499.6634537895611,1773.0181872081748,3523.237819488818,-314.45273,100.45727,4.709762,39.96716,0.9652813,10.523111,-4.3395286,4.46932,4.760325,3.1903906,4.858399,-0.30193138,-2.589615,0,0.31,0,0,4.0,63344.00235514617,6800.64014130877,1000.0,19636.640730095314,12836.000588786545,3209.000147196636,3.5239118743630575,0.2668800471029234,19636.640730095314,12836.000588786545,3209.000147196636,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
616,0.1258814022563897,0.009274647,1689.3473835952875,1717.3475692597071,3603.709065495208,-275.97876,100.183754,-14.044903,20.044683,-7.8271623,10.733306,-7.1345005,-1.8088455,-4.346974,-0.26131436,-1.340306,0.28432843,0.043484356,0,0.305,0,0,4.0,61836.286850027114,6710.177211001626,1000.0,18860.06748925827,12149.890278256642,3037.4725695641605,3.3170362324211116,0.23672573700054234,18860.06748925827,12149.890278256642,3037.4725695641605,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
30,0.1674679887180511,0.010759439,1992.0695459890453,1787.882003230363,3952.151557507987,-249.61429,80.89638,-29.837004,0.505006,-10.405464,-2.5800958,-10.39082,-2.403973,-7.010553,0.9261192,-3.684174,-2.9088645,-6.198089,0,0.3,0,0,8.0,84147.7906240985,8048.8674374459115,1000.0,25244.33718722955,17195.46974978364,2149.433718722955,6.378427224474813,0.6829558124819701,25244.33718722955,17195.46974978364,2149.433718722955,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
140,0.0551336611421725,0.009714393,1182.1074960852077,1639.8194217589485,2627.021765175719,-342.6295,120.71017,7.9350195,24.292656,8.695467,15.803903,7.391469,6.403092,3.645454,4.2876353,-3.3201332,-0.2695967,0.9818379,0,0.295,0,1,6.0,72450.32601912212,7347.019561147328,1000.0,21372.846175641025,14025.826614493697,2337.637769082283,4.773402608735656,0.44900652038244254,21372.846175641025,14025.826614493697,2337.637769082283,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
131,0.0646309654552715,0.009596082,1103.0973572488133,1387.4266760377536,2286.217052715655,-330.42438,137.1787,-11.356113,28.225832,-3.043206,16.7378,0.06390885,7.674613,-2.130568,0.7717986,-5.656354,-1.511216,1.4981408,0,0.29,0,1,6.0,73585.89752931269,7415.1538517587605,1000.0,21339.910283500678,13924.756431741916,2320.792738623653,4.929215880101533,0.47171795058625365,21339.910283500678,13924.756431741916,2320.792738623653,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
678,0.1413940819688498,0.008775136,1735.0941463351733,1652.431053296041,3466.977835463259,-279.3223,96.15917,-21.60094,33.221146,-6.167646,8.173158,-5.5682507,-0.7204549,-8.423539,-1.6128078,-2.1073232,3.1521754,-0.7354333,1,0.29,0,1,4.0,69899.52569454844,7193.971541672906,1000.0,20270.86245141905,13076.890909746144,3269.222727436536,4.423403916793943,0.3979905138909687,20270.86245141905,13076.890909746144,3269.222727436536,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
158,0.0730924271166134,0.009798257,1227.1540507483714,1524.4601568916655,2570.98642172524,-316.0612,127.32526,-6.6259217,24.649714,3.8962955,12.224727,-0.48398763,-0.14613685,-1.3598613,1.7634991,-2.001418,-4.7677855,-1.6429179,1,0.29,0,1,4.0,62986.026471866244,6779.161588311975,1000.0,18265.94767684121,11486.786088529236,2871.696522132309,3.4747935291567953,0.2597205294373247,18265.94767684121,11486.786088529236,2871.696522132309,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
655,0.0885083865814696,0.010629057,1524.0930215866608,1804.718195623783,3402.68071086262,-296.77957,103.55213,-0.2012747,17.06725,8.173128,17.87781,5.708714,-0.19223793,-5.9346123,0.29147398,2.0652974,1.1016834,-6.3027806,1,0.29,0,1,2.0,59170.29230546228,6550.217538327736,1000.0,17159.38476858406,10609.167230256324,5304.583615128162,2.951231588940294,0.1834058461092456,17159.38476858406,10609.167230256324,5304.583615128162,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
694,0.1162811376797124,0.009427273,1632.4207537362067,1715.793399480708,3534.5696884984027,-282.71915,102.216255,-7.9128747,25.612492,-10.18957,8.193133,-4.2132535,2.3376043,0.51005065,-1.4891641,-4.450947,3.1284988,-2.8164082,1,0.265,0,1,2.0,59355.52133395495,6561.331280037297,1000.0,15729.213153498064,9167.881873460767,4583.940936730383,2.9766471093389373,0.18711042667909902,15729.213153498064,9167.881873460767,4583.940936730383,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
582,0.124179437899361,0.009047562,1866.530084530139,1908.1500358506476,4032.2484025559106,-298.05917,85.5353,-2.3764238,15.872139,-7.5358987,7.478949,0.019453762,3.7752178,4.3035293,-5.1582375,-3.4062538,-0.64650244,2.540068,0,0.265,0,1,4.0,63010.71095806376,6780.642657483826,1000.0,16697.838403886897,9917.195746403071,2479.298936600768,3.478180520210998,0.2602142191612753,16697.838403886897,9917.195746403071,2479.298936600768,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
63,0.1182483027156549,0.0098444,1802.8372758204705,1908.860120556449,3927.640774760383,-284.19458,92.77456,-6.4098883,5.523049,2.158172,8.092962,3.4262283,2.748857,-4.816869,-1.6142751,3.5142787,6.374597,2.3103335,0,0.26,0,1,2.0,58134.546231307395,6488.072773878443,1000.0,15114.982020139923,8626.90924626148,4313.45462313074,2.8091154979057826,0.1626909246261478,15114.982020139923,8626.90924626148,4313.45462313074,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
618,0.0770953973642172,0.009773018,1421.8666460573097,1709.1402477966164,3299.620607028754,-321.53464,103.83313,-0.060219992,37.354538,2.951635,17.41064,1.6688876,4.942692,1.7502211,5.4542637,0.6911233,-4.2760944,-5.384075,0,0.26,0,1,4.0,64724.21622213749,6883.452973328249,1000.0,16828.29621775575,9944.8432444275,2486.210811106875,3.713292847617993,0.2944843244427497,16828.29621775575,9944.8432444275,2486.210811106875,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
586,0.1832521091253993,0.004170954,2062.1965361891935,1893.480919394708,4073.5073881789135,-360.35947,76.96939,-12.721188,20.16735,-0.3685511,6.0115066,8.115592,1.4555216,-1.0857255,6.794711,-7.565626,3.3508627,-2.1399136,0,0.255,0,1,6.0,81342.5202838649,7880.551217031894,1000.0,20742.34267238555,12861.791455353654,2143.631909225609,5.993512364551884,0.6268504056772979,20742.34267238555,12861.791455353654,2143.631909225609,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
850,0.0700254592651757,0.010275451,1128.6023890699232,1408.3099578735523,2328.649161341853,-316.0601,136.43623,-9.176925,26.429844,-3.974735,13.374928,-4.119855,2.908123,-2.9966207,4.03266,-0.9302958,0.8645053,1.09705,0,0.255,0,1,4.0,69074.80274877508,7144.488164926505,1000.0,17614.074700937646,10469.586536011142,2617.3966340027855,4.310242588776929,0.3814960549755016,17614.074700937646,10469.586536011142,2617.3966340027855,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
549,0.0899794703474441,0.009816941,1480.318383464638,1686.352588921927,3343.2507987220447,-299.22495,106.08887,-6.2567215,33.971794,-0.6443455,14.560018,-1.6935673,1.7131268,-0.09795291,0.8731512,2.974945,-0.744026,-1.42511,0,0.25,0,1,2.0,55501.88127695645,6330.112876617387,1000.0,13875.470319239112,7545.357442621725,3772.6787213108623,2.4478840516546487,0.11003762553912896,13875.470319239112,7545.357442621725,3772.6787213108623,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
617,0.0988995731829073,0.009685389,1476.6126461189167,1658.9019258865978,3277.9053514376997,-289.99686,111.43648,-6.736922,25.64014,-7.017728,8.793553,-5.8311048,0.036670193,0.7558727,-0.3449246,-0.06898903,-1.0130581,-0.63775164,0,0.25,0,1,2.0,57398.70805372248,6443.922483223349,1000.0,14349.67701343062,7905.754530207271,3952.8772651036356,2.7081501666901637,0.14797416107444963,14349.67701343062,7905.754530207271,3952.8772651036356,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
